spu_id,spu_name,brand_name,category_lv1_name,category_lv2_name,category_lv3_name,gmv,unit_sold,avg_price
3432445191259346308, 拆单三22400全款62400心上格拉苏蒂/95新747896753801216000,格拉苏蒂 (Glashütte Original),,,,112000.05,5,22400.01
3435257319041153743,胖虎路易威登/LV/99新/公价16000/992009060072,路易威登 (Louis Vuitton),箱包饰品,女包,女士单肩,111993.0,7,15999.0
3457989134323475292,戴森正品国行(Dyson)戴森吹风机HD03 智能恒温 柔和风嘴,戴森 (DYSON),家用电器,个人健康,电吹风,111860.0,47,2380.0
3462149793554531578,胖虎巴宝莉/95新/公价9200/882101250017,巴宝莉 (BURBERRY),个护化妆,香水,其他-香水,110354.0,46,2399.0
3436625680480235625,ELLASSAY歌力思 W174D03200 双面呢外套,歌力思 (ELLASSAY),,,,110070.29999999999,30,3669.01
3442607255772631295,胖虎路易威登/99新(未使用)/公价9250/992010150276,路易威登 (Louis Vuitton),,,,109990.0,10,10999.0
3498573414610900444,DERUI/德锐-A17-coach老花大水桶（长26高25.5）,蔻驰 (COACH),箱包饰品,箱包,其他-箱包,109989.0,11,9999.0
3499597525957146307,胖虎路易威登SPEEDY 35系列/9新/公价9300,路易威登 (Louis Vuitton),箱包饰品,箱包,拉杆箱包,109978.0,22,4999.0
3489583311523820118,海信VIDAA 75V1F-S 75英寸4K高清AI声控全面智慧屏电视巨幕影院,海信 (Hisense),家用电器,大家电,平板电视,109975.0,25,4399.0
3492724749161901647,劳力士126300；41mm，2019年全套，公价59900 现货好价55500,劳力士 (Rolex),珠宝礼品,钟表,座钟挂钟,109776.0,2,54888.0
3462281251774409965,蓝珀/水滴红钻弥勒佛吊坠,金六福 (Jinliufu),珠宝礼品,珠宝首饰,玉石,109440.0,5,21888.0
3471945533789187211,【七阿姨-补贴专享】苹果Apple iPhone 12 5G手机 128G版本,苹果 (APPLE),手机数码,手机通讯,手机,108783.0,17,6399.0
3475662179670315848,胖虎子安腕表/劳力士女装日志系列/95新/公价85000/992103170588,劳力士 (Rolex),珠宝礼品,钟表,腕表,108496.5,4,27124.13
3432068449537542175,恩派雅女装复古格子高腰垂感阔腿裤XZEAW6310A,恩派雅 (N.Paia),,,,108324.0,42,2579.14
3502601808336023689,胖虎子安腕表/浪琴/99新(未使用)/公价11800/442109020107,浪琴 (Longines),,,,107982.0,18,5999.0
3436524171092477911,【陶金专享】 025#  中国黄金 足金转运珠貔貅手串,中国黄金 (China Gold),,,,107970.3,30,3599.01
3481250265217257486,B店精选C/路易威登/99新/市场价49410/[210515DBC],路易威登 (Louis Vuitton),,,,107070.0,22,4866.82
3501047330856118685,（东岳1）F    五粮液 兴隆淡雅 白酒 500ml *2瓶,五粮液 (WULIANGYE),,,,106720.0,40,2668.0
3480641030540380369,WISHDOIT威思登男士机械表（小如）2/1,威思登 (WISHDOIT),珠宝礼品,钟表,腕表,106464.5,36,2957.35
3446181332043090358,金钅襄Fei翠 蕙兰 陶都国兰,TAODUGUOLAN,工业/农业/商业,农业用品,农业用品,106254.081451843,31,3427.55
