spu_id,spu_name,brand_name,category_lv1_name,category_lv2_name,category_lv3_name,gmv,unit_sold,avg_price
3476012859421528904,【黄奕专享】【周大生】A91/s925银手链,周大生 (Chow Tai Seng),珠宝礼品,珠宝首饰,时尚饰品,8940.1,299,29.9
3491013795428600365, VVC防晒冰袖-经典款 颜九专享,VVC,箱包饰品,饰品,手套,8940.0,447,20.0
3474138651556978526,安热沙（安耐晒小金瓶）水能户外清透防晒乳60ml,安热沙 (ANESSA),个护化妆,彩妆,防晒,8940.0,60,149.0
3457089587741103932,【小奥汀】腮红礼盒2支装,小奥汀 (littleondine),个护化妆,彩妆,胭脂腮红,8940.0,60,149.0
3470260931601252592,巴布豆安抚豆豆毯,巴布豆 (BOBDOG),母婴,婴儿寝具,床品,8938.8125,112,79.81
3454483455180691802,FanBeauty Secret 海葡萄凝水保湿面膜,Fan Beauty Secret,个护化妆,面部护肤,面膜,8938.5,76,117.61
3428888992370835930,【衣哥推荐拍1发5】 肌肤未来四重玻尿酸烟酰胺面膜7片,肌肤未来 (SKYNFUTURE),个护化妆,面部护肤,面膜,8938.281111111111,87,102.74
3485085988924077923,兰芝夜间修护睡眠面膜（70ml）,兰芝 (Laneige),个护化妆,面部护肤,唇部护理,8938.0,82,109.0
3447276943924459714,MHH 毛呢外套JXYX8883,睦火火,服装,女装,女士大衣,8938.0,82,109.0
3434101820367211435,直播特惠357#高蒂高筒靴系带04221-821,高蒂,服装,女鞋,女鞋,8938.0,82,109.0
3463219161063364927,参半益生菌漱口水GSL06,参半 (NYSCPS),个护化妆,口腔护理,漱口水,8936.3967709637,130,68.74
3477157030152815452,【金美希定制】MA1050重工烫钻哆啦A梦V领宽松长袖薄款防晒开衫,Meysikim,服装,女装,女士针织衫,8935.5,130,68.73
3452418733203664809,【呗呗兔推荐】睿嫣润膏香氛洗发水250ml+奢养焕彩一分钟发膜200g,睿嫣润膏,,,,8934.5,107,83.5
3454132648778298736,迪迈诗纯魅丝绒慕色口红,迪迈诗 (Demyself),个护化妆,彩妆,唇膏/口红,8932.1,499,17.9
3465389571112603297,巴拉巴拉童装2020夏款幼童纯棉T恤小童两件装21172202103,巴拉巴拉 (BALABALA),母婴,童装童鞋,童装,8931.0,229,39.0
3458571375080553476,法兰绒睡袍加厚两件套装 2152,基顺,服装,女士内衣,家居服,8930.67666666667,103,86.71
3503680332606106731,南极人石墨烯抑菌莫代尔新疆棉平角男士内裤吸湿排汗,南极人 (NANJIREN),,,,8930.657407407405,2105,4.24
3423726935602284181,G004贵人鸟男鞋爆米花颗粒跑步鞋P0B267【二萌专享】,贵人鸟,,,,8927.564999999999,57,156.62
3474386917703984200,燕苹 新款韩版宽松垂感西装裤,燕苹,服装,女装,女士休闲裤,8927.0,113,79.0
3425342307162014237,WonderLab白芸豆膳食纤维粉 青桔柠檬口味1盒装,wonderlab,食品酒水,营养成分,膳食纤维,8926.64732142857,82,108.86
3498524754778977607,【官方】君乐宝简醇袋装酸奶0添加蔗糖100g*16袋,君乐宝 (JUNLEBAO),食品酒水,牛奶乳品,纯奶,8925.1,149,59.9
3475968505386541558,21DT043 物空宽松POLO衫字母T恤,物空,服装,男装,男士T恤衫,8925.0,105,85.0
3444273554798051847,美的电煮锅小电锅多功能学生宿舍单双层捣蛋鬼,美的 (Midea),家用电器,厨房电器,多用途锅,8920.783,90,99.12
3484195730283986692,贵人鸟2021夏季新款针织百搭运动POLO衫1202113G【胖大哥专享】,贵人鸟,运动健康,运动服,T恤,8910.199999999999,149,59.8
3480015822838218234,SANDRO VICAR明星同款露肩连衣裙女夏高端名媛气质,SANDRO,服装,女装,女士连衣裙,8910.0,90,99.0
3477425994007226192,蓝色小直筒牛仔裤170,豆爷潮牌,服装,男装,男士牛仔裤,8909.0,76,117.22
3480429314355379111,【小谢专享】特步男2021春季跑步轻便减震鞋男879119110001,特步 (XTEP),运动健康,运动鞋包,跑步鞋,8909.0,76,117.22
3443127507392572590,198【小菲专享】特步女跑鞋880118115120,特步 (XTEP),,,,8903.3475,60,148.39
3452291990857862917,迪克熊9132波斯顿女包,迪克熊 (DICK BEAR),箱包饰品,女包,女士单肩,8901.0,65,136.94
3457054944467786836,男童加绒百搭工装裤冬装XK203007-XK204384,左西,服装,男装,男士休闲裤,8901.0,129,69.0
3474457359689102911,【欣选好物】PAT＇S柏氏氨基酸毛孔净颜露(拍一发二) 160g/支,柏氏 (PAT'S),食品酒水,营养成分,其他-营养成分,8900.0,100,89.0
3474148862707523115,【雅漾】简约字母微镶钻钻项链4135-5,雅漾 (饰物),珠宝礼品,珠宝首饰,时尚饰品,8898.22,178,49.99
3438370476718699289,马克华菲男装休闲裤潮流束脚长裤#719422012045,马克华菲 (Mark Fairwhale),服装,男装,男士休闲裤,8896.0,64,139.0
3462440266647102712,欧莱雅多重防护隔离喷雾 100g,欧莱雅 (L'OREAL),个护化妆,彩妆,防晒,8893.66666666667,60,148.23
3446539405597253516,森马 60397单里60465加绒马丁靴英伦风时尚,森马 (Semir),服装,男鞋,男鞋,8892.551724137931,83,107.14
3461146349783920659,【Tina徐总】欧诗漫小白灯精华液20ml-1.28,欧诗漫 (OSM),个护化妆,面部护肤,面部精华,8891.1,89,99.9
3451944495699094933,【鬼胡胡】马克华菲马丁靴女799395049076,马克华菲 (Mark Fairwhale),服装,女鞋,女鞋,8889.545454545454,56,158.74
3485855037010395910,【雅漾】气质星星长款流苏耳钉3111-25,雅漾 (饰物),珠宝礼品,珠宝首饰,时尚饰品,8888.73,127,69.99
3492545543991910291,【玉总严选】泓一蛋黄酥雪媚娘240g,泓一,食品酒水,休闲食品,饼干糕点,8884.2,1139,7.8
3464726997236848485,【严选】SS21085史努比春款运动套装,史努比 (Snoopy),运动健康,运动服,套装,8883.0,85,104.51
3446869005883833321,【欧蜜粉丝专享】KBNE卡贝奈尔半身裙391023108,卡贝奈尔 (KBNE),,,,8880.0,74,120.0
3506082596054510372,全棉时代洗脸巾-纯棉柔巾-干湿两用py,全棉时代 (Purcotton),,,,8877.3,127,69.9
3424815256835336270,【PH】美康粉黛矿彩泥胶囊面膜,美康粉黛,,,,8875.36,69,128.63
3488249496494814817,蕉下符号系列防晒袖套YT,蕉下 (BANANA UNDER),箱包饰品,饰品,手套,8874.57142857143,178,49.86
3457631743652279068,【洋甘菊精油系列|精华油】改善皮肤屏障角质薄15ml,墨荟,个护化妆,身体护理,香薰精油,8874.274545454544,90,98.6
3467865725170005348,【竹纤维长袖】杉杉男春季新款吸湿透气亲肤长袖衬衫DSC2138004,杉杉 (Firs),服装,男装,男士衬衫,8870.33333333333,129,68.76
3490098155662498882,兰蔻净澈焕肤洁面乳50ml,兰蔻 (LANCOME),个护化妆,面部护肤,洁面,8869.0,181,49.0
3426330149782684321,【直播】春纪美 白防晒乳保湿清爽提亮 SPF30 PA+++ 80g,春纪 (HARUKI),,,,8866.68,148,59.91
3465438293439695741,TeenieWeenieKids小熊童装男童T恤上衣衬衫TKLA215202O,teenieweenieKIDS,服装,男装,男士衬衫,8866.0,62,143.0
3500659647713537093,【马大展专享】特步短袖T恤男男装运动服圆领黑色879229010081,特步 (XTEP),运动健康,运动服,T恤,8853.0,227,39.0
3496606695222861972,【官方】babycare孕妈妈婴幼儿专用酵素洗衣液2.8L套组,babycare,其他,其他,其他,8850.0,150,59.0
3424946715021731748,【今日下单29.9一支，39.9两支】形象美遮暇奶油肌粉底液J4,形象美 (image·us),,,,8849.456404488496,94,94.14
3455947512886754329,【蓓华】丸美眼膜,丸美 (Marubi),个护化妆,面部护肤,眼部护理,8848.0,112,79.0
3473274164725587613,2021年新款巴布豆前四后二睡袋赠方巾一条,巴布豆 (BOBDOG),母婴,婴儿寝具,床品,8845.90909090909,177,49.98
3466804206848099863,【锋哥感恩专享】其妙豆乳威化饼干300g豆奶味代餐食品饼干休闲,其妙,食品酒水,休闲食品,饼干糕点,8845.8,1282,6.9
3465262708734209653,【七七推荐】sofina苏菲娜映美焕采控油防晒妆前乳 25ml,苏菲娜 (SOFINA),个护化妆,彩妆,隔离/妆前,8843.66666666667,69,128.17
3480978383133901249,【邱莹莹专享】missCOCOON2020冬新款狐狸白鸭绒羽绒服9041215861,MISSCOCOON,服装,女装,女士羽绒服,8838.2,118,74.9
3441728769512046740,阿华田酷脆酱可可/巧克力冲饮奶茶烘焙早餐面包多用途罐装200g,阿华田 (Ovaltine),,,,8835.851666666666,361,24.48
3473976364154096297,卡帝乐鳄鱼情侣椰子鞋A（七七专属）,卡帝乐鳄鱼 (CARTELO),服装,男鞋,男鞋,8832.0,69,128.0
3484939062295536169,【官方】卜珂零点 薄脆奶盐日式小圆饼奶盐味饼干100g*2袋,卜珂零点,食品酒水,休闲食品,饼干糕点,8827.49,1043,8.46
3466894405380753117,4113鹅黄色新款连衣裙,蒂妮佳,服装,女装,女士连衣裙,8824.5,56,157.58
3451328477054249165,【玲儿推荐1206】Malata万利达USB果汁机榨汁机,万利达 (MALATA),,,,8824.175000000001,216,40.85
3442985421091506183,【麦兜儿专享】柏卡姿洋甘菊纯露周年庆定制版280ml,柏卡姿 (Bogazy),食品酒水,茶,花草/花果茶,8821.796109915762,57,154.77
3452409844844396248,【大利专享】美则honeymate棉柔巾女日用夜用组合装超长整箱棉柔,honeymate,,,,8820.5,150,58.8
3481903916281673456,8036四季保健中枕头52*30cm,婴格朗迪,个护化妆,彩妆,化妆工具,8820.0,90,98.0
3475296068177114817,<“0添加”大礼包>蒙牛奶酪棒：原味0添加100g*10袋+15g梅子*5支,爱氏晨曦 (Arla),食品酒水,休闲食品,蜜饯果干,8815.0,68,129.63
3493822843593038462,POP MART/泡泡玛特Molly 我的小时候系列盲盒,泡泡玛特 (POP MART),,,,8814.448717948715,81,108.82
3423472615556276516,【丹丹力荐】水密码 嘭嘭水润礼盒3件套 ,水密码 (WETCODE),,,,8811.89,89,99.01
3478992025108524885,《宠粉！粉丝专属》短袖T恤  3763,迈特优 (MontVoo),服装,男装,男士T恤衫,8811.0,89,99.0
3475653113128614534,品尚光明燕麦片500g（文豪推荐）,品尚光明,食品酒水,冲调,冲饮谷物,8810.65714285714,221,39.87
3487141347704581636,【618专享】珀莱雅气垫cc霜（insbaha版）,珀莱雅 (PROYA),个护化妆,彩妆,粉底,8808.5,112,78.65
3467093191398971987,【六小六】SS21127史努比牛仔衬衫,史努比 (Snoopy),服装,男装,男士衬衫,8805.3,147,59.9
3442385699976920302,羊羔领棉套装2219,美玛特,服装,男装,男士棉衣,8805.3,147,59.9
3451521314861546095,新长款隔离CPB,肌肤之匙 (CPB),个护化妆,彩妆,隔离/妆前,8804.0,142,62.0
3473141257071670395,叶允推荐宫佩淡斑精华霜,宫佩,个护化妆,面部护肤,乳液面霜,8800.0,100,88.0
3459891744529845748,小谷粒内搭,小谷粒,食品酒水,牛奶乳品,纯奶,8799.12,88,99.99
3444086135511480829,造势严选-CARTELO-卡帝乐鳄鱼休闲板鞋（男鞋）,卡帝乐鳄鱼 (CARTELO),服装,男鞋,男鞋,8796.666666666666,135,65.16
3453791660486614766,【直播浮力】茗善堂普洱茶 正宗云南普洱熟茶357g,茗善堂,食品酒水,茶,其他-茶,8796.04046730367,70,125.66
3453377644874337101,【颜家三千金严选】63水星家纺珊瑚绒干发帽,水星家纺 (MERCURY),家居家装,生活日用,浴室用品,8795.8,442,19.9
3466749022969159935,路易卡迪 宠粉福利 经典金框墨镜,路易卡迪,珠宝礼品,眼镜,太阳眼镜,8795.42857142857,59,149.08
3443929156637865463,【晨光】P1454金榜题名考试套装,晨光 (M&G),电脑办公,办公文仪,学生文具教具,8794.48,521,16.88
3486020427795586228,【大希地】牛排莫吉托之夜整切牛排130g*10,大希地 (HITOMORROW),食品酒水,生鲜食品,鲜肉,8791.0,59,149.0
3458012232624040752,法兰绒睡袍加厚两件套装 2153,基顺,服装,女士内衣,家居服,8788.196,85,103.39
3485808643008533500,【木林森】透气雨伞布-国潮爆款港风潮鞋,木林森 (MULINSEN),服装,男鞋,男鞋,8787.65,84,104.61
3458232225001297241,【麦小登推荐】雪中飞男女情侣袜子2055/2051,雪中飞 (SNOW FLYING),服装,女士内衣,袜子,8780.1,339,25.9
3472060228726590456,让我的鞋子有灵魂鞋垫5双+短袜7双 ZHB28,乔治汤米 (GEORGE TOMMY),服装,男鞋,男士其他,8778.73333333333,70,125.41
3457810933949297016,卡帝乐鳄鱼情侣款一体绒加绒加厚卫裤冬季运动厚款长裤KD0300002,卡帝乐鳄鱼 (CARTELO),,,,8778.0,89,98.63
3444686135798936087,达芙妮女靴《晨妍》202005511,达芙妮 (DAPHNE),,,,8774.043295571393,82,107.0
3467497771009971390,阿迪达斯｜男士短袖M 3S T运动T恤,阿迪达斯 (Adidas),运动健康,运动服,T恤,8768.0,64,137.0
3481038351597992651,【喜匠专享】和面盆mp,花西子陶瓷,家居家装,厨具,餐具,8766.640510033441,330,26.57
3471559678180352871,498【匹诺曹系列】妖精的口袋宽松t恤女2021春新款11105124,妖精的口袋 (ELF SACK),服装,女装,女士T恤衫,8763.0,127,69.0
